timestamp,units_represented,electricity.total,natural_gas.total
2025-07-01T18:00:00.000000000,199318.294596898,9829275.983659396,3779305.991650297
2025-07-01T19:00:00.000000000,199318.294596898,9236930.77450423,3494735.3096164498
2025-07-01T20:00:00.000000000,199318.294596898,8782770.415976707,3305772.257880198
2025-07-01T21:00:00.000000000,199318.294596898,7434560.530287273,3008523.2792715644
2025-07-01T22:00:00.000000000,199318.294596898,5740874.515287787,2533746.7970759682
2025-07-01T23:00:00.000000000,199318.294596898,4711159.873964235,1786333.6261160765
2025-07-02T00:00:00.000000000,199318.294596898,4171872.9425291237,1238217.1667191966
2025-07-02T01:00:00.000000000,199318.294596898,3919099.2474328093,997880.4759595519
2025-07-02T02:00:00.000000000,199318.294596898,3795476.2381861224,902660.9688538068
2025-07-02T03:00:00.000000000,199318.294596898,3806608.795693456,1079050.7220972762
2025-07-02T04:00:00.000000000,199318.294596898,4002277.2947844816,1525102.2430957602
2025-07-02T05:00:00.000000000,199318.294596898,4755226.121279944,2493976.555248445
2025-07-02T06:00:00.000000000,199318.294596898,5589014.411237689,3134636.253737004
2025-07-02T07:00:00.000000000,199318.294596898,6050058.819977966,3079751.5380053204
2025-07-02T08:00:00.000000000,199318.294596898,6485002.624191599,2951496.0111285537
2025-07-02T09:00:00.000000000,199318.294596898,6958775.39830418,3086414.0360198915
2025-07-02T10:00:00.000000000,199318.294596898,7314193.221386762,3164471.089026261
2025-07-02T11:00:00.000000000,199318.294596898,7683348.364094927,3090559.9074704265
2025-07-02T12:00:00.000000000,199318.294596898,7996364.878375782,2781349.355110138
2025-07-02T13:00:00.000000000,199318.294596898,8102748.621251307,2508891.2370275566
2025-07-02T14:00:00.000000000,199318.294596898,8367891.151884733,2492865.2762523848
2025-07-02T15:00:00.000000000,199318.294596898,8995779.102094384,2877093.70474127
2025-07-02T16:00:00.000000000,199318.294596898,9482142.737186158,3452213.378617366
2025-07-02T17:00:00.000000000,199318.294596898,9603146.098517912,3791151.1802040157
2025-07-02T18:00:00.000000000,199318.294596898,9189984.503982414,3622003.33692622
2025-07-02T19:00:00.000000000,199318.294596898,8720084.307722703,3376617.051787712
